SampleNumber,Bacterivores,Fungivores,Herbivores,Omnivores,Predators,Unidentified,Total_Number,Latitude,Longitude
2175,143.2270068,69.8668326,275.9739888,20.96004978,17.46670815,24.45339141,551.9479775,-26.02064,153.03745
2176,257.9109737,169.9867781,650.6390472,58.61613038,41.03129126,46.8929043,1225.077125,-26.02064,153.03745
2177,65.27464844,52.64084551,214.7746497,16.84507056,6.316901462,14.73943674,370.5915524,-26.02064,153.03745
2178,69.55844864,59.62152741,233.517649,29.8107637,9.936921234,9.936921234,412.3822312,-26.02064,153.03745
2179,120.0367201,53.63342811,252.8433039,30.64767321,7.661918301,5.107945534,469.9309892,-26.02064,153.03745
2180,113.425797,81.01842646,295.7172566,28.35644926,20.25460662,16.20368529,554.9762213,-26.02064,153.03745
2181,120.1667408,142.4198409,364.9508423,4.450620028,0,22.25310014,654.2411442,-43.42509389,170.1661822
2182,144.965884,656.6101804,298.4591729,51.16442964,0,25.58221482,1176.781882,-43.42509389,170.1661822
2183,185.4042323,162.2287033,1104.700217,15.45035269,0,54.07623442,1521.85974,-43.42509389,170.1661822
2184,107.4221869,143.2295825,404.6235705,7.161479124,3.580739562,14.32295825,680.3405168,-43.42509389,170.1661822
2185,84.52426773,142.1544503,514.8296307,0,0,15.36804868,756.8763974,-43.42509389,170.1661822
2186,210.7782722,182.6745026,920.3984553,21.07782722,0,28.10376963,1363.032827,-43.42509389,170.1661822
2187,545.384313,82.99326503,960.3506382,94.84944574,11.85618072,82.99326503,1778.427108,-43.42572361,170.1661525
2188,660.450214,308.2100999,2839.93592,110.0750357,0,176.1200571,4094.791327,-43.42572361,170.1661525
2189,671.7324349,349.3008662,3036.230606,134.346487,53.73859479,80.60789219,4325.956881,-43.42572361,170.1661525
2190,306.1270489,116.6198281,1822.184815,189.5072207,14.57747852,87.46487111,2536.481262,-43.42572361,170.1661525
2191,930.6295792,37.98488078,4672.140336,113.9546424,113.9546424,113.9546424,5982.618724,-43.42572361,170.1661525
2192,596.1833087,51.84202684,1542.300298,181.4470939,25.92101342,116.6445604,2514.338302,-43.42572361,170.1661525
2193,194.3406714,48.58516784,1247.019308,80.97527974,8.097527974,32.3901119,1611.408067,-43.41990306,170.1711197
2194,310.5153585,219.948379,2108.91681,116.4432595,0,232.8865189,2988.710326,-43.41990306,170.1711197
2195,393.2618117,110.9199982,2299.069053,60.50181719,0,40.33454479,2904.087225,-43.41990306,170.1711197
2196,248.527771,49.70555419,3661.642492,82.84259032,0,66.27407226,4108.99248,-43.41990306,170.1711197
2197,367.9949986,167.2704539,7226.083609,367.9949986,0,301.086817,8430.430877,-43.41990306,170.1711197
2198,504.1873009,265.3617373,4219.251623,159.2170424,0,53.07234746,5201.090051,-43.41990306,170.1711197
2199,693.5425511,273.7667965,1916.367575,310.269036,36.50223953,54.7533593,3285.201558,-43.41591111,170.1790272
2200,662.4882978,512.894166,2799.547323,406.0412148,0,85.482361,4466.453362,-43.41591111,170.1790272
2201,277.5091754,117.7311653,866.1650021,50.45621371,8.409368952,25.22810686,1345.499032,-43.41591111,170.1790272
2202,502.0868395,158.5537388,1559.111765,158.5537388,0,52.85124626,2431.157328,-43.41591111,170.1790272
2203,758.0498488,370.6021483,2240.458442,303.2199395,33.69110439,16.8455522,3722.867035,-43.41591111,170.1790272
2204,2370.430448,305.8619933,2485.128695,191.1637458,0,76.46549832,5429.05038,-43.41591111,170.1790272
2205,387.7645451,542.8703631,4226.633542,174.4940453,58.16468177,116.3293635,5506.25654,-43.41461833,170.1777286
2206,227.213407,322.8822099,2523.264678,179.3790055,5.979300184,59.79300184,3318.511602,-43.41461833,170.1777286
2207,519.426074,684.6980066,4415.121629,188.8822087,23.61027609,70.83082827,5902.569022,-43.41461833,170.1777286
2208,624.9775937,491.0538236,5602.477715,424.0919386,0,89.28251339,7231.883584,-43.41461833,170.1777286
2209,311.7368606,374.0842328,2213.331711,264.9763315,31.17368606,93.52105819,3288.82388,-43.41461833,170.1777286
2210,454.2979679,416.4398039,3331.518431,473.2270499,37.85816399,170.361738,4883.703155,-43.41461833,170.1777286
2211,724.4729734,858.6346352,3246.712214,268.3233235,26.83233235,107.3293294,5232.304808,-43.40481111,170.1708358
2212,1502.611488,972.2780215,6584.973873,265.1667331,0,132.5833666,9457.613482,-43.40481111,170.1708358
2213,308.232084,523.9945428,2666.207527,154.116042,15.4116042,15.4116042,3683.373404,-43.40481111,170.1708358
2214,174.627697,320.1507778,3114.19393,130.9707728,0,58.20923234,3798.15241,-43.40481111,170.1708358
2215,294.5019779,607.4103295,3257.928131,147.250989,0,147.250989,4454.342416,-43.40481111,170.1708358
2216,297.031891,387.4329014,2092.137667,335.7751812,12.91443005,51.65772018,3176.949791,-43.40481111,170.1708358
